,zipcode,population,pop_density_sq_mile,housing_units,median_home_price,land_area_sq_mile,water_area_sq_mile,occupied_housing_units,median_household_income,median_age,race_per_white,race_per_black_or_aframr,race_per_native_american,race_per_asian,race_per_pacific_islander,race_per_other,race_per_two_or_more,housing_per_owned_w_mortgage,housing_per_owned_free_clear,housing_per_renter_occupied,housing_per_vacant,vacant_per_for_rent,vacant_per_rented_unoccupied,vacant_per_for_sale,vacant_per_sold_unoccupied,vacant_per_seasonal_recreational,vacant_per_migrant_workers,vacant_per_others,edu_per_less_than_hs,edu_per_hs,edu_per_associates,edu_per_bachelors,edu_per_masters,edu_per_professional,edu_per_phd,child_edu_per_enrolled_public,child_edu_per_enrolled_private,child_edu_per_not_enrolled
229,80455,497,14,325,"$334,700",34.77,0.01,257,"$66,750",48,95.2&percnt,0.4&percnt,0.4&percnt,1.6&percnt,0.4&percnt,0.2&percnt,1.8&percnt,37&percnt,21&percnt,21&percnt,21&percnt,1&percnt,0&percnt,9&percnt,0&percnt,74&percnt,0&percnt,16&percnt,0.0&percnt,22.2&percnt,0.2&percnt,53.6&percnt,11.2&percnt,11.2&percnt,1.5&percnt,98&percnt,2&percnt,0&percnt
230,81057,418,8,193,"$92,300",52.36,0.90,164,"$43,750",38,81.6&percnt,0.0&percnt,1.9&percnt,0.2&percnt,1.0&percnt,13.4&percnt,1.9&percnt,35&percnt,20&percnt,30&percnt,15&percnt,7&percnt,7&percnt,0&percnt,0&percnt,24&percnt,0&percnt,62&percnt,26&percnt,49&percnt,14&percnt,7&percnt,2&percnt,1&percnt,0&percnt,90&percnt,10&percnt,0&percnt
231,81244,398,108,183,"$146,200",3.69,0.00,164,"$35,163",43,94.7&percnt,0.0&percnt,1.0&percnt,0.5&percnt,1.0&percnt,1.5&percnt,1.3&percnt,44&percnt,34&percnt,11&percnt,10&percnt,11&percnt,0&percnt,21&percnt,5&percnt,11&percnt,0&percnt,53&percnt,22&percnt,55&percnt,5&percnt,13&percnt,5&percnt,0&percnt,0&percnt,60&percnt,0&percnt,40&percnt
232,81222,263,9,184,"$228,300",30.88,0.00,127,"$37,011",55,95.8&percnt,0.4&percnt,1.5&percnt,0.0&percnt,0.0&percnt,0.8&percnt,1.5&percnt,28&percnt,29&percnt,13&percnt,31&percnt,7&percnt,2&percnt,5&percnt,0&percnt,70&percnt,0&percnt,16&percnt,0&percnt,70&percnt,15&percnt,10&percnt,4&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
233,80469,337,7,184,"$279,900",51.15,0.01,147,"$36,827",41,94&percnt,0&percnt,0&percnt,1&percnt,0&percnt,2&percnt,3&percnt,46&percnt,20&percnt,14&percnt,20&percnt,19&percnt,0&percnt,16&percnt,8&percnt,46&percnt,0&percnt,11&percnt,3&percnt,64&percnt,9&percnt,18&percnt,3&percnt,0&percnt,3&percnt,67&percnt,0&percnt,33&percnt
234,81431,460,3,249,"$225,000",167.39,0.01,206,"$46,875",44,97.2&percnt,0.0&percnt,0.0&percnt,0.2&percnt,0.0&percnt,0.7&percnt,2.0&percnt,35&percnt,31&percnt,16&percnt,17&percnt,7&percnt,0&percnt,2&percnt,2&percnt,23&percnt,0&percnt,65&percnt,5&percnt,58&percnt,5&percnt,20&percnt,11&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
235,80649,299,2,154,"$79,000",182.55,10.11,128,"$47,750",44,98.7&percnt,0.3&percnt,0.3&percnt,0.0&percnt,0.0&percnt,0.7&percnt,0.0&percnt,29&percnt,22&percnt,32&percnt,17&percnt,15&percnt,0&percnt,12&percnt,0&percnt,31&percnt,4&percnt,38&percnt,16&percnt,56&percnt,18&percnt,10&percnt,0&percnt,0&percnt,0&percnt,89&percnt,7&percnt,4&percnt
236,80747,462,3,209,"$105,500",175.92,0.02,188,"$56,875",46,97.2&percnt,0.9&percnt,0.0&percnt,0.4&percnt,0.0&percnt,0.6&percnt,0.9&percnt,38&percnt,33&percnt,19&percnt,10&percnt,10&percnt,0&percnt,5&percnt,5&percnt,10&percnt,0&percnt,71&percnt,4&percnt,65&percnt,17&percnt,12&percnt,3&percnt,0&percnt,0&percnt,96.5&percnt,0.0&percnt,3.5&percnt
237,81649,277,3,150,"$364,300",79.16,0.07,122,"$64,375",38,81&percnt,1&percnt,1&percnt,0&percnt,0&percnt,12&percnt,5&percnt,45&percnt,17&percnt,19&percnt,19&percnt,32&percnt,0&percnt,7&percnt,4&percnt,18&percnt,0&percnt,39&percnt,5&percnt,66&percnt,3&percnt,22&percnt,4&percnt,0&percnt,0&percnt,94&percnt,0&percnt,6&percnt
238,80497,411,31,505,"$347,100",13.22,0.00,164,"$46,676",33,79.6&percnt,2.4&percnt,0.7&percnt,0.0&percnt,0.0&percnt,15.3&percnt,1.9&percnt,13&percnt,3&percnt,16&percnt,68&percnt,9.1&percnt,0.3&percnt,1.2&percnt,0.3&percnt,79.2&percnt,0.0&percnt,10.0&percnt,0&percnt,52&percnt,0&percnt,40&percnt,8&percnt,0&percnt,0&percnt,,,
239,81124,303,19,128,"$95,000",15.66,0.00,106,"$18,173",37,47.9&percnt,0.7&percnt,3.3&percnt,0.7&percnt,0.0&percnt,43.6&percnt,4.0&percnt,25&percnt,45&percnt,13&percnt,17&percnt,5&percnt,0&percnt,5&percnt,0&percnt,27&percnt,0&percnt,64&percnt,31&percnt,40&percnt,0&percnt,29&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
240,81030,193,530,88,"$87,500",0.36,0.08,75,"$33,000",37,87.6&percnt,1.6&percnt,0.5&percnt,0.5&percnt,0.0&percnt,6.7&percnt,3.1&percnt,20&percnt,30&percnt,35&percnt,15&percnt,46&percnt,0&percnt,0&percnt,54&percnt,0&percnt,0&percnt,0&percnt,0&percnt,72&percnt,14&percnt,11&percnt,3&percnt,0&percnt,0&percnt,92&percnt,8&percnt,0&percnt
241,80425,184,4,189,"$279,500",45.61,0.12,88,"$41,571",55,98&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,2&percnt,32&percnt,8&percnt,6&percnt,53&percnt,4&percnt,1&percnt,1&percnt,0&percnt,81&percnt,0&percnt,13&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
242,80511,76,732,7,,0.10,0.00,7,,24,63&percnt,1&percnt,0&percnt,30&percnt,0&percnt,4&percnt,1&percnt,0&percnt,0&percnt,100&percnt,0&percnt,46&percnt,54&percnt,0&percnt,,,,,,,,,,,,,,
243,81325,121,0,139,"$29,300",569.90,0.05,58,"$19,688",53,96&percnt,0&percnt,2&percnt,0&percnt,0&percnt,0&percnt,2&percnt,14&percnt,21&percnt,6&percnt,58&percnt,4&percnt,0&percnt,0&percnt,0&percnt,89&percnt,0&percnt,7&percnt,26&percnt,58&percnt,16&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
244,81087,145,4,80,"$53,200",40.16,0.00,60,"$34,500",40,93.1&percnt,0.0&percnt,1.4&percnt,0.7&percnt,0.0&percnt,3.4&percnt,1.4&percnt,20&percnt,36&percnt,19&percnt,25&percnt,5&percnt,0&percnt,0&percnt,0&percnt,5&percnt,0&percnt,90&percnt,22&percnt,53&percnt,13&percnt,12&percnt,1&percnt,0&percnt,0&percnt,92&percnt,0&percnt,8&percnt
245,81640,249,0,158,"$184,900","2,378.68",4.48,109,"$27,083",48,89.6&percnt,0.0&percnt,2.4&percnt,0.0&percnt,0.0&percnt,7.6&percnt,0.4&percnt,18&percnt,25&percnt,27&percnt,31&percnt,6&percnt,0&percnt,2&percnt,0&percnt,49&percnt,4&percnt,39&percnt,16&percnt,67&percnt,11&percnt,6&percnt,0&percnt,0&percnt,0&percnt,64&percnt,36&percnt,0&percnt
246,81522,139,0,104,,300.00,0.01,63,,50,96&percnt,0&percnt,1&percnt,0&percnt,0&percnt,0&percnt,2&percnt,13&percnt,21&percnt,26&percnt,39&percnt,34&percnt,0&percnt,2&percnt,0&percnt,41&percnt,0&percnt,22&percnt,,,,,,,,,,
247,80532,165,6,215,,25.86,0.00,85,,59,98&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,2&percnt,20&percnt,15&percnt,4&percnt,60&percnt,0.8&percnt,0.0&percnt,0.0&percnt,0.0&percnt,98.5&percnt,0.0&percnt,0.8&percnt,,,,,,,,,,
248,80544,111,"2,232",58,,0.05,0.00,51,,49,97&percnt,0&percnt,0&percnt,1&percnt,0&percnt,2&percnt,0&percnt,41&percnt,26&percnt,21&percnt,12&percnt,0&percnt,29&percnt,43&percnt,0&percnt,29&percnt,0&percnt,0&percnt,,,,,,,,,,
249,81128,115,1,156,"$414,300",182.75,0.12,55,"$62,656",58,94&percnt,0&percnt,0&percnt,1&percnt,0&percnt,5&percnt,0&percnt,15&percnt,15&percnt,4&percnt,65&percnt,1&percnt,0&percnt,1&percnt,1&percnt,87&percnt,0&percnt,10&percnt,14&percnt,68&percnt,0&percnt,6&percnt,11&percnt,0&percnt,0&percnt,,,
250,80453,197,487,120,"$237,100",0.40,0.00,107,"$81,705",50,96.4&percnt,0.0&percnt,1.0&percnt,0.0&percnt,0.0&percnt,2.0&percnt,0.5&percnt,51&percnt,13&percnt,25&percnt,11&percnt,15&percnt,0&percnt,8&percnt,15&percnt,23&percnt,0&percnt,38&percnt,20&percnt,69&percnt,7&percnt,5&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
251,81084,137,1,98,"$30,000",240.88,1.94,65,"$34,375",50,92.0&percnt,0.0&percnt,0.7&percnt,0.0&percnt,0.0&percnt,7.3&percnt,0.0&percnt,15&percnt,33&percnt,18&percnt,34&percnt,3&percnt,0&percnt,0&percnt,9&percnt,3&percnt,0&percnt,85&percnt,14&percnt,78&percnt,0&percnt,7&percnt,1&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
252,80755,163,1,75,"$140,000",110.66,0.12,60,"$59,583",39,92.6&percnt,0.0&percnt,0.0&percnt,1.2&percnt,0.6&percnt,3.7&percnt,1.8&percnt,27&percnt,32&percnt,21&percnt,20&percnt,13&percnt,0&percnt,0&percnt,0&percnt,27&percnt,0&percnt,60&percnt,3&percnt,69&percnt,15&percnt,13&percnt,1&percnt,0&percnt,0&percnt,75&percnt,0&percnt,25&percnt
253,80929,231,11,112,"$215,300",21.69,0.00,104,"$42,188",49,89&percnt,3&percnt,1&percnt,1&percnt,0&percnt,2&percnt,4&percnt,47&percnt,25&percnt,21&percnt,7&percnt,50&percnt,13&percnt,13&percnt,0&percnt,13&percnt,0&percnt,13&percnt,0&percnt,62&percnt,17&percnt,15&percnt,6&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
254,81248,48,0,157,,257.51,0.01,24,"$53,750",56,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,4&percnt,8&percnt,3&percnt,85&percnt,0.8&percnt,0.0&percnt,0.8&percnt,0.8&percnt,93.2&percnt,0.0&percnt,4.5&percnt,0&percnt,63&percnt,37&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
255,80477,155,"5,774",85,,0.03,0.00,76,"$66,477",32,94&percnt,0&percnt,0&percnt,1&percnt,0&percnt,2&percnt,3&percnt,15&percnt,20&percnt,54&percnt,11&percnt,22&percnt,0&percnt,0&percnt,0&percnt,44&percnt,0&percnt,33&percnt,38&percnt,30&percnt,2&percnt,0&percnt,27&percnt,3&percnt,0&percnt,0&percnt,100&percnt,0&percnt
256,81081,70,0,46,"$222,200",231.10,0.07,29,"$24,861",51,79&percnt,0&percnt,16&percnt,0&percnt,0&percnt,3&percnt,3&percnt,13&percnt,30&percnt,20&percnt,37&percnt,0&percnt,0&percnt,6&percnt,0&percnt,24&percnt,0&percnt,71&percnt,0&percnt,50&percnt,8&percnt,31&percnt,10&percnt,0&percnt,0&percnt,,,
257,80746,29,109,19,"$73,800",0.27,0.00,14,"$51,250",52,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,37&percnt,32&percnt,5&percnt,26&percnt,0&percnt,0&percnt,20&percnt,0&percnt,40&percnt,0&percnt,40&percnt,,,,,,,,,,
258,81243,93,0,196,"$87,200",334.38,0.21,44,"$27,679",53,98&percnt,0&percnt,0&percnt,1&percnt,0&percnt,1&percnt,0&percnt,8&percnt,10&percnt,5&percnt,78&percnt,0.0&percnt,0.0&percnt,0.7&percnt,0.0&percnt,89.5&percnt,0.0&percnt,9.9&percnt,0&percnt,45&percnt,10&percnt,39&percnt,6&percnt,0&percnt,0&percnt,86&percnt,0&percnt,14&percnt
259,81638,112,1,89,"$277,900",167.96,0.02,53,"$58,894",52,95&percnt,0&percnt,1&percnt,0&percnt,0&percnt,4&percnt,0&percnt,29&percnt,22&percnt,8&percnt,40&percnt,0&percnt,0&percnt,3&percnt,0&percnt,58&percnt,0&percnt,39&percnt,4&percnt,68&percnt,24&percnt,3&percnt,0&percnt,0&percnt,0&percnt,75&percnt,25&percnt,0&percnt
260,81129,156,37,87,"$102,800",4.23,0.00,67,"$21,726",40,55.8&percnt,0.6&percnt,4.5&percnt,0.0&percnt,0.0&percnt,37.8&percnt,1.3&percnt,21&percnt,29&percnt,28&percnt,23&percnt,5&percnt,0&percnt,15&percnt,0&percnt,10&percnt,0&percnt,70&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
261,81330,26,0,58,,65.31,0.00,18,,38,92&percnt,0&percnt,8&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,31&percnt,69&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt,,,
262,81045,88,0,56,"$75,000",228.31,1.11,42,"$56,250",50,97&percnt,0&percnt,2&percnt,0&percnt,0&percnt,1&percnt,0&percnt,27&percnt,32&percnt,16&percnt,25&percnt,14&percnt,0&percnt,7&percnt,7&percnt,7&percnt,0&percnt,64&percnt,17&percnt,69&percnt,13&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
263,81043,61,43,35,"$32,200",1.42,0.00,29,"$29,250",48,80&percnt,0&percnt,0&percnt,0&percnt,0&percnt,20&percnt,0&percnt,23&percnt,51&percnt,9&percnt,17&percnt,17&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,83&percnt,26&percnt,62&percnt,12&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt
264,80862,31,0,24,"$106,300",137.45,0.48,17,"$100,625",58,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,13&percnt,46&percnt,13&percnt,29&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,24&percnt,51&percnt,5&percnt,12&percnt,7&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
265,81429,181,1,99,"$72,500",228.94,0.17,76,"$35,250",51,99&percnt,0&percnt,0&percnt,0&percnt,0&percnt,1&percnt,0&percnt,24&percnt,36&percnt,16&percnt,23&percnt,4&percnt,0&percnt,13&percnt,4&percnt,39&percnt,0&percnt,39&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
266,81335,131,5,64,"$301,400",27.12,0.00,54,"$250,001",46,97&percnt,0&percnt,2&percnt,0&percnt,0&percnt,0&percnt,2&percnt,42&percnt,30&percnt,13&percnt,16&percnt,0&percnt,0&percnt,0&percnt,0&percnt,80&percnt,0&percnt,20&percnt,,,,,,,,,,
267,81138,56,2,47,,22.80,0.24,24,,42,98&percnt,0&percnt,0&percnt,0&percnt,0&percnt,2&percnt,0&percnt,21&percnt,17&percnt,13&percnt,49&percnt,4&percnt,0&percnt,0&percnt,0&percnt,22&percnt,0&percnt,74&percnt,,,,,,,,,,
268,81021,14,0,16,,218.46,3.87,9,,55,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,13&percnt,25&percnt,19&percnt,44&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt,0&percnt,67&percnt,0&percnt,0&percnt,33&percnt,,,
269,81411,55,1,39,,99.30,0.00,27,,56,85&percnt,4&percnt,2&percnt,0&percnt,0&percnt,0&percnt,9&percnt,23&percnt,38&percnt,8&percnt,31&percnt,8&percnt,0&percnt,8&percnt,8&percnt,50&percnt,0&percnt,25&percnt,,,,,,,,,,
270,80426,104,1,81,"$299,100",133.13,0.46,45,"$108,542",41,89&percnt,0&percnt,3&percnt,0&percnt,0&percnt,6&percnt,2&percnt,11&percnt,20&percnt,25&percnt,44&percnt,3&percnt,0&percnt,0&percnt,3&percnt,72&percnt,0&percnt,22&percnt,4&percnt,75&percnt,21&percnt,0&percnt,0&percnt,0&percnt,0&percnt,,,
271,81237,82,2,110,"$242,300",34.84,0.00,41,"$32,198",59,98&percnt,0&percnt,1&percnt,0&percnt,0&percnt,1&percnt,0&percnt,19&percnt,11&percnt,7&percnt,63&percnt,3&percnt,0&percnt,9&percnt,0&percnt,71&percnt,0&percnt,17&percnt,0&percnt,8&percnt,0&percnt,64&percnt,10&percnt,10&percnt,8&percnt,100&percnt,0&percnt,0&percnt
272,81232,23,12,17,,1.91,0.00,9,,52,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,18&percnt,24&percnt,12&percnt,47&percnt,25&percnt,0&percnt,0&percnt,0&percnt,63&percnt,0&percnt,13&percnt,0&percnt,67&percnt,33&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
273,81653,31,1,54,,60.16,0.03,14,,48,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,7&percnt,9&percnt,9&percnt,74&percnt,0&percnt,0&percnt,0&percnt,0&percnt,90&percnt,0&percnt,10&percnt,0&percnt,0&percnt,39&percnt,30&percnt,30&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
274,80473,51,1,93,"$331,800",64.04,0.04,28,"$89,464",66,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,5&percnt,20&percnt,4&percnt,70&percnt,9&percnt,0&percnt,2&percnt,0&percnt,78&percnt,0&percnt,11&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
275,80479,48,0,53,,112.78,0.13,28,,50,96&percnt,0&percnt,0&percnt,2&percnt,0&percnt,0&percnt,2&percnt,19&percnt,19&percnt,15&percnt,47&percnt,0&percnt,0&percnt,0&percnt,0&percnt,88&percnt,4&percnt,8&percnt,0&percnt,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,,,
276,80419,0,n/a,0,,0.00,0.00,0,,,22&percnt,48&percnt,29&percnt,,,,,,,,,,,,,,,,,,,,,,,,,
277,80448,193,1,228,"$401,000",224.21,0.11,86,"$65,875",49,96.4&percnt,0.0&percnt,0.0&percnt,1.0&percnt,0.0&percnt,0.5&percnt,2.1&percnt,18&percnt,5&percnt,14&percnt,62&percnt,4.2&percnt,0.7&percnt,0.0&percnt,0.7&percnt,89.4&percnt,0.0&percnt,4.9&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
278,80294,0,n/a,0,,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,80293,0,n/a,0,,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,81227,10,28,53,,0.36,0.00,10,,47,80&percnt,0&percnt,10&percnt,0&percnt,0&percnt,10&percnt,0&percnt,9&percnt,0&percnt,9&percnt,81&percnt,5&percnt,0&percnt,2&percnt,2&percnt,91&percnt,0&percnt,0&percnt,,,,,,,,,,
281,80290,0,n/a,0,,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,81038,486,"4,199",0,,0.12,0.00,0,,42,77.2&percnt,18.7&percnt,2.9&percnt,0.4&percnt,0.0&percnt,0.8&percnt,0.0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,40&percnt,57&percnt,0&percnt,3&percnt,0&percnt,0&percnt,0&percnt,,,,,,,,,,
283,80264,0,n/a,0,,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,80475,57,5,49,,10.84,0.04,29,,49,96&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,4&percnt,24&percnt,10&percnt,24&percnt,41&percnt,20&percnt,0&percnt,0&percnt,0&percnt,75&percnt,0&percnt,5&percnt,,,,,,,,,,
285,80249,"23,404",490,"7,765","$185,900",47.73,0.01,"7,401","$68,699",30,41.1&percnt,32.1&percnt,0.9&percnt,6.2&percnt,0.4&percnt,12.6&percnt,6.7&percnt,75&percnt,2&percnt,18&percnt,5&percnt,16&percnt,1&percnt,45&percnt,4&percnt,3&percnt,0&percnt,31&percnt,21&percnt,48&percnt,9&percnt,15&percnt,4&percnt,2&percnt,1&percnt,83.4&percnt,5.3&percnt,11.3&percnt
286,81005,"29,975",130,"13,138","$139,800",230.25,2.64,"12,260","$46,120",43,81.5&percnt,2.1&percnt,1.3&percnt,0.7&percnt,0.1&percnt,10.6&percnt,3.6&percnt,48&percnt,24&percnt,22&percnt,7&percnt,40&percnt,1&percnt,22&percnt,2&percnt,10&percnt,0&percnt,24&percnt,9.8&percnt,54.5&percnt,12.2&percnt,14.4&percnt,7.2&percnt,1.1&percnt,0.7&percnt,84.3&percnt,6.4&percnt,9.3&percnt
287,80120,"28,435","3,425","13,503","$262,500",8.30,0.36,"12,634","$54,878",42,88.4&percnt,1.6&percnt,0.9&percnt,2.2&percnt,0.1&percnt,4.1&percnt,2.8&percnt,40&percnt,15&percnt,38&percnt,6&percnt,58&percnt,3&percnt,17&percnt,3&percnt,5&percnt,0&percnt,14&percnt,6&percnt,45&percnt,7&percnt,27&percnt,11&percnt,2&percnt,2&percnt,77.9&percnt,12.8&percnt,9.3&percnt
288,81007,"29,709",201,"11,381","$176,900",147.98,1.95,"10,742","$65,384",38,87.2&percnt,1.3&percnt,1.2&percnt,1.0&percnt,0.1&percnt,6.0&percnt,3.1&percnt,63&percnt,14&percnt,17&percnt,6&percnt,33.0&percnt,0.3&percnt,31.5&percnt,3.6&percnt,10.8&percnt,0.0&percnt,20.8&percnt,7&percnt,54&percnt,12&percnt,17&percnt,8&percnt,1&percnt,1&percnt,78.3&percnt,13.2&percnt,8.5&percnt
289,80104,"27,588",356,"10,470","$256,700",77.58,0.03,"9,867","$81,017",35,91.1&percnt,1.0&percnt,0.6&percnt,1.4&percnt,0.1&percnt,3.2&percnt,2.7&percnt,66&percnt,7&percnt,22&percnt,6&percnt,30&percnt,2&percnt,28&percnt,5&percnt,10&percnt,0&percnt,25&percnt,6.6&percnt,43.9&percnt,8.8&percnt,28.3&percnt,10.3&percnt,1.4&percnt,0.6&percnt,82.0&percnt,11.0&percnt,7.0&percnt
290,80910,"28,794","4,964","12,690","$133,500",5.80,0.09,"11,408","$34,274",30,58.2&percnt,14.4&percnt,1.7&percnt,2.7&percnt,0.5&percnt,15.3&percnt,7.3&percnt,30&percnt,9&percnt,52&percnt,10&percnt,64&percnt,2&percnt,15&percnt,3&percnt,2&percnt,0&percnt,15&percnt,18.7&percnt,57.3&percnt,10.7&percnt,9.0&percnt,3.8&percnt,0.2&percnt,0.3&percnt,82.7&percnt,4.2&percnt,13.1&percnt
291,80129,"27,007","3,622","10,031","$313,200",7.46,0.04,"9,661","$102,495",36,90.4&percnt,1.0&percnt,0.3&percnt,4.1&percnt,0.0&percnt,1.4&percnt,2.8&percnt,70&percnt,8&percnt,19&percnt,4&percnt,19&percnt,3&percnt,41&percnt,13&percnt,13&percnt,0&percnt,11&percnt,2&percnt,33&percnt,7&percnt,40&percnt,15&percnt,1&percnt,1&percnt,82.1&percnt,10.4&percnt,7.4&percnt
292,81212,"29,742",48,"11,914","$159,700",617.44,0.13,"10,708","$40,138",43,91.0&percnt,3.0&percnt,1.6&percnt,0.6&percnt,0.0&percnt,1.8&percnt,1.9&percnt,41&percnt,24&percnt,25&percnt,10&percnt,20.1&percnt,1.2&percnt,18.4&percnt,4.1&percnt,23.5&percnt,0.2&percnt,32.5&percnt,18.4&percnt,58.6&percnt,6.9&percnt,10.1&percnt,4.6&percnt,0.9&percnt,0.5&percnt,78.5&percnt,10.1&percnt,11.4&percnt
293,80026,"26,378","1,184","10,796","$273,400",22.29,0.46,"10,383","$71,117",38,86.2&percnt,1.1&percnt,0.8&percnt,3.7&percnt,0.1&percnt,5.1&percnt,3.1&percnt,57&percnt,14&percnt,25&percnt,4&percnt,33.9&percnt,0.5&percnt,25.7&percnt,3.6&percnt,9.7&percnt,0.2&percnt,26.4&percnt,6&percnt,33&percnt,7&percnt,33&percnt,17&percnt,2&percnt,3&percnt,79.3&percnt,11.4&percnt,9.3&percnt
294,80817,"27,311",432,"9,963","$177,000",63.23,0.13,"9,253","$56,926",29,72.3&percnt,9.7&percnt,1.6&percnt,2.3&percnt,0.8&percnt,6.0&percnt,7.2&percnt,59&percnt,7&percnt,27&percnt,7&percnt,25&percnt,2&percnt,42&percnt,3&percnt,3&percnt,0&percnt,26&percnt,6.7&percnt,57.2&percnt,13.2&percnt,15.2&percnt,7.3&percnt,0.1&percnt,0.3&percnt,84.3&percnt,4.6&percnt,11.2&percnt
295,80550,"20,675",380,"8,021","$244,500",54.48,0.87,"7,508","$81,563",37,93.7&percnt,0.5&percnt,0.5&percnt,1.0&percnt,0.0&percnt,2.0&percnt,2.2&percnt,65&percnt,11&percnt,18&percnt,6&percnt,30&percnt,1&percnt,36&percnt,6&percnt,8&percnt,0&percnt,19&percnt,3&percnt,44&percnt,12&percnt,27&percnt,11&percnt,2&percnt,2&percnt,77.6&percnt,12.5&percnt,9.9&percnt
296,81001,"30,498",874,"13,150","$105,800",34.89,0.19,"11,863","$30,918",34,73.1&percnt,2.2&percnt,2.3&percnt,1.1&percnt,0.1&percnt,17.1&percnt,4.0&percnt,32&percnt,17&percnt,41&percnt,10&percnt,43&percnt,1&percnt,14&percnt,2&percnt,2&percnt,0&percnt,38&percnt,18&percnt,55&percnt,10&percnt,10&percnt,5&percnt,1&percnt,1&percnt,84.0&percnt,3.7&percnt,12.3&percnt
297,80922,"26,549","4,448","9,427","$213,900",5.97,0.00,"9,044","$75,533",31,77.5&percnt,6.6&percnt,0.7&percnt,4.4&percnt,0.4&percnt,4.2&percnt,6.1&percnt,71&percnt,5&percnt,20&percnt,4&percnt,16&percnt,2&percnt,50&percnt,5&percnt,7&percnt,0&percnt,20&percnt,2.6&percnt,48.1&percnt,13.4&percnt,23.3&percnt,11.1&percnt,1.0&percnt,0.6&percnt,80.4&percnt,10.9&percnt,8.7&percnt
298,80310,"6,578","15,151",953,,0.43,0.00,946,"$14,091",20,86.0&percnt,1.7&percnt,0.3&percnt,6.2&percnt,0.1&percnt,1.6&percnt,4.1&percnt,0.2&percnt,0.0&percnt,99.1&percnt,0.7&percnt,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,5&percnt,30&percnt,65&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
299,80723,"7,179",25,"3,047","$135,300",290.31,0.17,"2,750","$38,806",39,83.0&percnt,1.0&percnt,1.1&percnt,0.4&percnt,0.0&percnt,11.9&percnt,2.5&percnt,36&percnt,19&percnt,35&percnt,10&percnt,36&percnt,3&percnt,17&percnt,7&percnt,6&percnt,0&percnt,31&percnt,18.4&percnt,55.4&percnt,8.9&percnt,12.9&percnt,3.0&percnt,1.1&percnt,0.4&percnt,82.9&percnt,2.0&percnt,15.1&percnt
